"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TNFAIP6",201.021882227301,3.28851712771228,0.553912748423511,5.9368865170042,2.90485584847982e-09,1.63070307745519e-06
"CSN1S1",150.773821843116,9.87398601263322,1.6779284273606,5.88462883852865,3.98948261159685e-09,2.17737095424042e-06
"MAPKAPK3",1109.18267013125,0.735800102926428,0.126843604918738,5.80084509106954,6.59815342884058e-09,3.5037977991854e-06
"SERPINE1",4263.01213786417,-1.22879513284979,0.213525611966528,-5.75479035761953,8.67493816012418e-09,4.48539960447684e-06
"CCNO",102.099062419787,1.34220370348071,0.237088772672987,5.66118626516319,1.50330143667872e-08,7.57355554560605e-06
"CAVIN2",259.925478951893,1.22426973428225,0.21671987266688,5.64908847175299,1.6130083135606e-08,7.92309683620968e-06
"CPA4",1577.93261728882,0.996500539085499,0.177103551746041,5.62665474103219,1.83737964128308e-08,8.80508175412928e-06
"TMEM235",48.0669684880215,1.69959136975395,0.306070892161013,5.55293369373998,2.8091465250965e-08,1.31414549821657e-05
"FGL2",149.211481920338,1.93505025402542,0.351718040113328,5.5017088500832,3.76127713197723e-08,1.71864123462997e-05
"NABP1",617.270043866497,1.50591980268014,0.276318040466558,5.44995107861009,5.03836774791974e-08,2.24986021616198e-05
"SERPINA3",9727.19402374519,-1.180838232162,0.217047762722006,-5.44045337004655,5.31451493416759e-08,2.32043532058944e-05
"LIMA1",3262.50802628591,1.09727778790683,0.203139978913032,5.40158463035284,6.60547621810155e-08,2.8213999289839e-05
"BDH2",2018.86436436367,0.471690900126155,0.0875566160459873,5.38726736399233,7.1536978841763e-08,2.99055012826162e-05
"RGCC",393.270520878482,1.42363158862474,0.268460639204894,5.30294345137946,1.13950228010769e-07,4.56917159174611e-05
"PKD2",2118.95703594864,0.677771798106986,0.127799781716351,5.30338776017071,1.13673106381747e-07,4.56917159174611e-05
"NewGene_13973",464.653521992235,-0.858559231718953,0.162400000409856,-5.28669476325229,1.24546201585307e-07,4.89416753749622e-05
"NewGene_6397",232.233818760863,1.59985508269295,0.303447517386031,5.27226288247299,1.34751875021677e-07,5.19138204005081e-05
"CYSLTR1",106.808329212946,1.9147002962749,0.364893547125369,5.24728461590759,1.54357341910026e-07,5.72854427379047e-05
"ITGA11",2430.06431956424,-1.39809712004449,0.266452246475248,-5.24708325239947,1.54526082303998e-07,5.72854427379047e-05
"NNMT",1100.59279289368,0.598916201594224,0.114944235349802,5.21049359084066,1.88338887186493e-07,6.85274528785223e-05
"SERPINF1",10254.5932345073,1.1009678834042,0.211685469900881,5.20096104810461,1.98260654434249e-07,7.08259152422568e-05
"OLFML2B",251.808193680994,-0.719696826634503,0.140129731486552,-5.13593238922012,2.80748585629597e-07,9.85026466151844e-05
"COL2A1",5921.44854522542,-0.43229350707602,0.0855380909385693,-5.05381289590014,4.33075888073671e-07,0.000149282018401254
"JMJD7-PLA2G4B",402.725084764767,9.68032700847849,1.91752862135533,5.04833508124448,4.45676959829247e-07,0.000150976912184915
"PABIR2",2001.55358341556,0.47781476625889,0.094867932037959,5.03663098788434,4.73796920966377e-07,0.000157782405138091
"NewGene_6714",692.324332348301,1.96189460375489,0.392502655017201,4.99842377797141,5.78008459112409e-07,0.000189278503410677
"CTSV",2830.72753405817,-1.23526593066667,0.248933599469247,-4.96223062415194,6.96881789313286e-07,0.000224464481908646
"LAMC2",770.598970825305,-1.00984478668643,0.203870465965174,-4.95336478437706,7.29410498424642e-07,0.000231152539887861
"ANGPTL2",536.849465004956,0.759852325516413,0.153980475617524,4.93473164353531,8.02610373276924e-07,0.000250312517684841
"NewGene_18650",510.703481427049,-1.83771140068875,0.373149563265764,-4.92486547379368,8.44184104628951e-07,0.000259164520121088
"DUOX2",34.7805713049505,2.65116382008845,0.54139431339537,4.89691848342772,9.73511981137755e-07,0.00029427020623684
"PLA2G4B",224.651032135024,-4.40031746134027,0.900630524505508,-4.88581870324268,1.02999945081345e-06,0.000299699696464809
"TMEM92",71.1668416537516,-2.05097744039638,0.419708890347726,-4.88666665768541,1.0255751699141e-06,0.000299699696464809
"NewGene_11099",34.2819549353696,3.18508730640626,0.652088584320594,4.88443960374613,1.03723429151094e-06,0.000299699696464809
"CHSY1",3086.3509465209,0.542459481011383,0.111563621566921,4.86233302032053,1.16010231261053e-06,0.000330343336785098
"TEKT1",194.684993844148,0.936193178353619,0.193393599764305,4.84086949875584,1.29272248686105e-06,0.000357738189040084
"NewGene_3575",225.876428783593,0.773580197354044,0.159760522196729,4.84212361550408,1.28458803988048e-06,0.000357738189040084
"TGFBI",12507.1421329634,-1.19356150925126,0.24709598748591,-4.83035569049584,1.3628936313078e-06,0.00037191852872133
"PFKP",11441.9881463501,1.19713380050764,0.248556595858535,4.81634291929627,1.46213165467508e-06,0.000393533736315836
"MEST",13315.9016962144,0.734037784740481,0.154420787613342,4.75349074490187,1.99934260816146e-06,0.000530852480610222
"KCNJ2",658.65895662026,1.27502783748018,0.26902914586461,4.73936693135042,2.14386971157911e-06,0.000561636694574752
"VWA3A",260.006875407346,0.648132007313251,0.137701007028516,4.70680658986778,2.51627433905715e-06,0.000650523134392039
"VAV3",829.431034124486,-0.424212087730107,0.0902785737445897,-4.69892323432424,2.61536729308153e-06,0.000667360215252804
"IL1RL1",16.0219031661364,4.25082556828983,0.908589336370412,4.678489388034,2.88996124358664e-06,0.000727973827102441
"NET1",1016.06195942632,0.431693170000201,0.092599526756291,4.66193710834351,3.13246924583933e-06,0.00077907285749685
"AK2",2725.29669448336,0.431626388442982,0.0926377204211868,4.6592941458463,3.17295526346058e-06,0.000779277812705918
"NewGene_15007",14.2465171528612,5.16229111883098,1.11214007636667,4.64176341499718,3.45448265473166e-06,0.000837946607409478
"HHIP",72.8153717631532,-1.79951001600372,0.387901357802431,-4.63909182014325,3.49943561845581e-06,0.000838498915017314
"SERPINB4",55.2900582985752,2.75236591310779,0.595846036602424,4.61925689529138,3.85116803792054e-06,0.00091165963384413
"APCDD1",9848.0094044239,0.569305502800748,0.123346847970633,4.61548480700771,3.9217873206193e-06,0.000917324729470573
"CFAP126",778.233769650216,0.596961224907371,0.129568994953623,4.60728452143231,4.07961608933847e-06,0.000943015257921439
"VGLL3",411.187346099465,-0.72376212850727,0.157995412146988,-4.58090598120616,4.62965952986941e-06,0.00105771570282412
"LIF",1228.11716670421,-1.04417739854027,0.228140587222486,-4.57690326501167,4.71909540949848e-06,0.00106575616788306
"NewGene_11923",188.839605374616,-0.905944405482737,0.198331806981481,-4.56782207186428,4.92818085701819e-06,0.0011003283804397
"FOXJ1",1731.2212149591,0.779097693952654,0.172983787796709,4.50387694636594,6.67248519373423e-06,0.00147304482119652
"COL4A1",12549.7153715361,-0.476181350406723,0.105961728085849,-4.49389943905903,6.9930661426122e-06,0.00151656029679931
"MGP",3297.94562786519,-1.63712485135436,0.364375501666055,-4.49296081616036,7.02397124433717e-06,0.00151656029679931
"PARPBP",130.464705417813,0.998533064733109,0.223404255465575,4.4696241915901,7.83571514729196e-06,0.00167343620884774
"ITPKB",5096.47538687697,0.724330292455051,0.162258337375807,4.46405592568984,8.04225581112869e-06,0.00168100257635167
"FHL5",15.7813433128932,3.71518454663429,0.831975538947024,4.46549732860698,7.98829691539542e-06,0.00168100257635167
"LOXL2",1655.21547935819,-0.962950370740016,0.215874251881697,-4.46070044179112,8.1692212027951e-06,0.0016895669283423
"TINAGL1",200.749140506493,-0.970477116152653,0.218304421142716,-4.44552204244277,8.76786898060955e-06,0.00179449051803142
"NTF3",74.0525976221292,1.14186971160946,0.257112124126247,4.44113522646945,8.94855362770938e-06,0.00181258950182715
"COL4A2",14385.1125064053,-0.360854992888068,0.081608298640283,-4.42179286788789,9.78852713883802e-06,0.00194538872953491
"TNC",9414.92184349378,1.30520027634894,0.29519456971653,4.42149148475969,9.80219280455803e-06,0.00194538872953491
"MALL",159.368974980763,-1.12328457524369,0.254368692494019,-4.41597023686434,1.00557920958499e-05,0.00197576203099258
"ATP13A5",164.225628143344,0.985604658808121,0.22351948805815,4.40947976111912,1.03619241328938e-05,0.00201575332042671
"GASK1B",2693.23143813817,-0.802367317537715,0.182184164387401,-4.4041551044554,1.06196945301645e-05,0.00202578405950167
"SAA1",37.4838074316566,3.71182990214767,0.842488594255964,4.40579246704905,1.05397837305888e-05,0.00202578405950167
"NewGene_2304",85.7870396271672,-1.04035379939514,0.237689829767395,-4.37693863642899,1.20357841174396e-05,0.00227383736864858
"NEK6",1049.89248246654,0.460251912288395,0.105675239821778,4.35534296458292,1.32858735228675e-05,0.00248610326645048
"GJB2",279.273883301374,1.45337945044822,0.334069431611408,4.35053109599924,1.35808193236995e-05,0.00251732017049101
"SERPINA5",1411.43725188948,-1.08049758362814,0.248847370621714,-4.34200924417507,1.41185591291207e-05,0.00259253691372863
"TMEM14B",1127.9949131457,0.388086135604787,0.0897716313199018,4.32303757767127,1.53895508633655e-05,0.0027997582904019
"IGFN1",2525.5102737844,-1.51890270713279,0.352069491826234,-4.31421279717827,1.60172609738959e-05,0.00288722150105602
"C5orf46",50.2736287540868,-1.27926862015512,0.298447013346013,-4.28641789982319,1.81577264883321e-05,0.00324330009129772
"NewGene_17089",16.0886018032703,-4.60853216356096,1.07819807592178,-4.2742908436569,1.91746605650672e-05,0.00339408766470667
"NewGene_6540",19.3648206526039,-2.31852261232414,0.543640861097273,-4.26480564327796,2.00076287251549e-05,0.00350990972492717
"LRRC46",141.893945664851,0.776034037929993,0.182595284201983,4.25002234489013,2.1374919115743e-05,0.00371658770607184
"PCDH19",4391.63845969872,-0.446449914974309,0.105476596519937,-4.23269170322464,2.30910940741953e-05,0.00397977031903324
"ZNF660-ZNF197",218.503229908253,-6.63901759857458,1.57841408849991,-4.20613174131269,2.59778836529997e-05,0.00443837789577512
"NewGene_2613",11.6678794159281,5.44827882182262,1.30069402614151,4.18874747813279,2.80498310179591e-05,0.00471045367385351
"FOXN4",69.0089237714212,1.60352007130779,0.38275774327592,4.18938636638333,2.79709805754449e-05,0.00471045367385351
"PPP1R1B",149.635150164475,1.52294058465499,0.36466678971092,4.17625247931752,2.96350881918913e-05,0.00489302699827127
"FIBIN",429.594716095453,-1.17267398245523,0.280694717484291,-4.17775579449892,2.94399492622607e-05,0.00489302699827127
"SFRP1",6800.09473105202,0.843619516525083,0.202905851607107,4.15768943992118,3.21482655742024e-05,0.00526374268334941
"TEKTIP1",120.221223479342,1.11394093135679,0.26822855469454,4.1529543065441,3.28210294141319e-05,0.00531938869567797
"NewGene_10723",41.7934404273553,-1.49263711188377,0.359541197659623,-4.15150508926337,3.30295918603783e-05,0.00531938869567797
"AKAP14",161.843895036166,0.927486483625292,0.224710557355717,4.12747177764808,3.6677342869154e-05,0.00581158413462208
"R3HDML",71.8574122739898,-1.10724588755872,0.268183958977418,-4.12868052131318,3.64850931090016e-05,0.00581158413462208
"SERPINB3",22.553698561569,2.49648218844802,0.606115694338329,4.11882122797254,3.80815434203245e-05,0.00598580932098029
"DNALI1",1901.94268416262,0.423576585378179,0.10430675589982,4.06087392637346,4.88893678598414e-05,0.00762363729928702
"ST6GALNAC3",2500.67855666009,-0.377982002811902,0.0931215855425967,-4.05901596938554,4.92799438052555e-05,0.00762403414083197
"ANKRD1",565.65365361144,-0.950865348153036,0.235050531888166,-4.04536565186521,5.22415188665171e-05,0.00801907314601037
"ALDH3B1",138.210457846784,0.677398895574587,0.168220850543586,4.02684264991915,5.65308355926376e-05,0.00861021595134995
"AGA",825.903599331637,0.551433643279845,0.137168711614201,4.02011243519439,5.81703725723365e-05,0.00879178061770206
"ARL4A",1649.83751984369,0.633373503276301,0.157905482325918,4.01109254692636,6.04384113020189e-05,0.00906483897146616
"NewGene_575",35.4047143720953,1.36740805333454,0.343545188964417,3.980285846693,6.88324497885781e-05,0.0102456058594393
"TNFSF13",137.602081793404,0.854551418639316,0.215165506807769,3.97160042665566,7.13913928829276e-05,0.0105466021606298
"ADGRL4",122.350601733702,-1.32831344452405,0.336984854728747,-3.9417600698799,8.08858676048402e-05,0.0118600412440291
"TCIM",483.339252292643,0.936580931052127,0.237755781764266,3.9392561732978,8.17346212923501e-05,0.0118957173270526
"NewGene_179",28.9806617224693,1.96930649242794,0.50121818919709,3.92904035582309,8.52855275269196e-05,0.0123212503297714
"SIX4",349.990642889909,-0.458715290025298,0.117040574200372,-3.91928434356433,8.88122878463499e-05,0.0127371082598911
"CCDC170",165.236740307673,0.658891707051236,0.168563942854493,3.90885319774468,9.27352922814199e-05,0.0132033552372851
"CYSLTR2",119.029953900684,1.94823317808053,0.501584170663944,3.88416001147258,0.000102684269045988,0.0145146799871624
"SP5",47.5278686216516,1.63151231559931,0.420958868471783,3.87570482009854,0.000106316505748282,0.0149207621781589
"NHERF1",2299.21050340635,0.331452913336835,0.0855641360294554,3.87373645919516,0.000107179314120155,0.0149351713747007
"FAT1",14379.8140070792,0.42673732031401,0.110623754611529,3.85755592740962,0.000114526479340814,0.0158465934231571
"SLITRK4",361.139554437687,-0.442875651645865,0.115034957453269,-3.84992233187703,0.000118155286136178,0.0161828103382122
"RAMP1",174.603257087614,1.14362062717658,0.297121915934482,3.84899452327427,0.000118603658830546,0.0161828103382122
"PENK",8838.32577476481,-0.564474796533202,0.146724652237629,-3.84717079185168,0.000119489675428084,0.016191263053869
"NewGene_18949",46.3911049372326,-1.23159695412694,0.320994553621249,-3.83681573482439,0.000124639920449588,0.0167734599794075
"MUSK",228.091204726823,1.42797839925748,0.374043971763371,3.8176752121562,0.00013471511062253,0.0180014187619383
"RTP5",106.900012862165,-0.738469284928324,0.193515927572254,-3.81606462161931,0.000135597006146522,0.0180014187619383
"CAPN14",45.0518019344321,1.50019736174782,0.393960266143376,3.80799154298939,0.000140100063249996,0.018474402971382
"FOXQ1",283.716722568541,0.775954236850096,0.204410641485962,3.79605597443118,0.000147016317694198,0.0192571774003707
"ADGRL2",3132.47619114414,-0.316798304040293,0.0837703801725805,-3.78174604660546,0.000155732191979177,0.0201879490362464
"ISY1-RAB43",205.582259010546,-8.47132801674705,2.24047805283292,-3.7810359293793,0.000156177130166401,0.0201879490362464
"ZMYND10",555.897330434213,0.548702352178597,0.145914779276798,3.76043026551626,0.000169621355886128,0.0217824862774552
"GRIA3",1148.78054405208,-0.491931522763251,0.131314245177029,-3.74621597298954,0.000179522049890049,0.0229042158197382
"KRT17",1089.01152133196,-0.835729533700758,0.223663428316713,-3.73654977923948,0.000186562529070394,0.0236489069108071
"SPATA18",403.487499799627,0.67157706871947,0.180116156194412,3.72857761851519,0.000192563599462326,0.0239461367230112
"ANKS1B",1225.40046430489,0.552573229266533,0.14817316813539,3.72923948525978,0.000192058553766865,0.0239461367230112
"MAP3K8",628.415821410648,0.456547300391446,0.122374846674976,3.73072827297607,0.000190927061416787,0.0239461367230112
"ADAMTS10",1709.47297840222,0.413890599317181,0.111283974575169,3.71922912438403,0.000199831721173254,0.0246936708025918
"NDST1",5404.47838915223,-0.295251605488255,0.0799364965989626,-3.69357700237375,0.0002211215105944,0.0271537215009924
"NewGene_12253",56.4727820726098,1.05048094445226,0.284697881154054,3.68980949276481,0.000224422050556858,0.0273878537226159
"GPX1",2737.49067457215,0.334251559690669,0.0907525559247638,3.68310904618237,0.000230406537929683,0.0279446151681631
"NEUROG1",20.111622138921,2.19665041989786,0.596917927768896,3.67998734450528,0.000233245528990705,0.0281153874454563
"TIMP3",7631.88037748929,-0.656216637026952,0.178697087389423,-3.67222905875852,0.000240444016644496,0.0288063660916528
"NewGene_10918",77.4529420556273,-2.55001730844343,0.697042456675182,-3.65833857611305,0.000253855550340407,0.0302288112308383
"CEBPD",441.496799760326,0.629430303598694,0.172444689880365,3.65004166863803,0.000262197771315354,0.0309781303034905
"ENPP5",305.465759258748,-0.577609771504449,0.158294245488676,-3.64896253632777,0.000263301494334432,0.0309781303034905
"CDHR4",106.578878345141,0.840497142605789,0.230816506791211,3.64140829566438,0.000271150712004992,0.0317117213659171
"SLC19A2",1210.70818991905,-0.384413699333872,0.105701279533752,-3.63679324441027,0.000276053335936329,0.0320940588430591
"PTGDR2",40.9889312534069,1.69835966928629,0.467459505629597,3.6331696089886,0.000279960857899556,0.0323568878588851
"SERPINB6",1534.56148206259,0.32129737697027,0.0885673755586353,3.62771703399474,0.000285938389054856,0.0328544881178352
"HTR2C",9454.62382249408,0.730648892749455,0.20152941886139,3.62551977213803,0.000288380829751447,0.0329424799009095
"DRC7",78.6288617478827,1.11671772628768,0.308439416963708,3.6205415549047,0.000293987027324965,0.033388769438618
"UBXN10",586.151692289648,0.424304289852815,0.117268536563697,3.61822789203433,0.000296627150738926,0.0334950014811403
"CXCL12",298.523206690904,1.25033743375506,0.346471108316242,3.60877834758394,0.000307642315321842,0.0341500350929014
"CDH1",134.430775973195,-1.64480890607811,0.455727888399694,-3.6091908086949,0.00030715362886375,0.0341500350929014
"SLC46A1",789.584589962588,0.709479850091454,0.196573601879144,3.60923258926523,0.000307104167551663,0.0341500350929014
"NECAP2",327.384781550448,0.480476006257305,0.13351209926817,3.59874504925752,0.000319756467970696,0.0350981848194874
"NewGene_18088",98.3799496410467,-1.43510260185474,0.398630499159164,-3.60008229395848,0.00031811648356798,0.0350981848194874
"RRAD",292.160535690255,0.766873520315834,0.213253522912197,3.59606495519222,0.000323067162576625,0.0352645756128085
"APAF1",2050.82185277299,0.397341975125639,0.110770884463502,3.58706150131498,0.000334425467338912,0.036302715924171
"S100A4",223.357742244793,-1.05522162456423,0.294686753636068,-3.580824762376,0.000342511323452849,0.0369761674901185
"TK1",78.2567345033087,1.19528369686599,0.33456677924697,3.57263114872401,0.000353412388644469,0.0379445170059373
"NewGene_8848",27.8863338370392,-1.52337794177622,0.427132392967147,-3.56652402594385,0.00036174765820481,0.0386283586326528
"SSR4",2494.39266532061,0.368485035190477,0.103472387548225,3.56119196552549,0.000369175041489273,0.0392083849469256
"NewGene_12795",36.3189086803946,1.47410991098598,0.414211087797071,3.55883740057719,0.000372500043657643,0.0393488218160504
"ROBO2",2439.03947218425,-0.388353649520994,0.109269313706422,-3.55409617163332,0.000379280491880181,0.0398508187404374
"SLC39A8",589.975766203008,0.835853748183494,0.235703195049468,3.54621305836804,0.00039081009585653,0.0406277077427994
"NewGene_4696",65.8036339410767,10.8057245471487,3.04697621295503,3.5463764046484,0.000390567903288668,0.0406277077427994
"NewGene_11866",26.6059810616057,3.50106723147443,0.987708251946876,3.54463701662253,0.000393154103786709,0.0406562727957961
"ZNF474",243.236747395601,0.828768084266961,0.234313688291283,3.53700242743262,0.000404695946457827,0.0414138851875176
"STK32B",1410.51197510854,0.794707908466812,0.224642519068529,3.53765579090742,0.000403695952621577,0.0414138851875176
"CCKAR",132.933131732441,1.43916370070807,0.407403350098554,3.53252789983176,0.0004116067914551,0.0416921030619231
"RRS1",558.771640810794,0.555149837758927,0.157155182480704,3.53249462725858,0.000411658590900503,0.0416921030619231
"MRC2",9228.33438893632,-0.333743065706779,0.0945824893952654,-3.52859253166882,0.000417775861130658,0.0420946672794624
"PABIR3",103.240308873983,0.984374351466657,0.27989993116199,3.51687957685476,0.000436651836546082,0.0437721187982522
"SLCO1C1",29.0822706357861,1.38892485451718,0.395697587779815,3.51006651900552,0.000447994605913351,0.0446812082080483
"ACTN3",76.9599446468752,-1.21171959842164,0.345465403209526,-3.50749912195037,0.000452339846634387,0.044886733872083
"FJX1",2639.78730514969,0.422419865183193,0.120614883215495,3.50222007369094,0.00046139833678802,0.0455555503578443
"FOXS1",23.1267004286645,-1.5479011138603,0.442378977129963,-3.49903859334064,0.000466938990070802,0.045643867049309
"TINCR",351.900631130435,-0.919440161893866,0.262702920333751,-3.49992364274354,0.000465391447193626,0.045643867049309
"APBB2",5173.13717231877,-0.272126024765881,0.0778722459015144,-3.49451876744432,0.000474917218519472,0.0461939282647059
"AFMID",284.807785893009,0.718316113160527,0.205801092278929,3.49034159734668,0.000482403496817642,0.0466909551993746
"IGFBP5",25805.9505067498,-0.716168032343328,0.205630274109341,-3.48279471709752,0.000496208704780974,0.0477757806839589
"NewGene_6166",225.367958952563,-0.479634437607771,0.137917855939195,-3.47768194583325,0.000505769665221063,0.0477757806839589
"NewGene_19674",69.962993397315,2.51475018705973,0.722657673889482,3.47986367255309,0.000501668985950311,0.0477757806839589
"ARMCX6",2550.84765124679,0.293695137896753,0.0844339091452992,3.47840270419487,0.000504411515033114,0.0477757806839589
"C1QTNF5",884.702696363774,0.575074394276257,0.165237162358193,3.48029696267502,0.000500858290843746,0.0477757806839589
"FMC1-LUC7L2",60.9131357719099,10.5815809043364,3.04695981734203,3.47283244239403,0.000514996765296938,0.0484146241366231
"MFAP5",35.0203434105735,-1.67931748818004,0.48374621244678,-3.47148452012902,0.000517589172452385,0.0484266288587832
